msec,Exper,µVpostEEMD1T5squa,µVpostEEMD2T5squa,µVpostEEMD3T5squa,µVpostEEMD6T5squa,µVpostEEMD1combinexpT5SquareMask,µVpostEEMD2combinexpT5SquareMask,µVpostEEMD7combinexpT5SquareMask,µVpostEEMD1combinexpT5SquarePseudo,µVpostEEMD2combinexpT5SquarePseudo,µVpostEEMD3combinexpT5SquarePseudo,µVpostEEMD4combinexpT5SquarePseudo,µVpostEEMD7combinexpT5SquarePseudo,µVpostEEMD1T5diamo,µVpostEEMD2T5diamo,µVpostEEMD1combinexpT5DiamondMask,µVpostEEMD2combinexpT5DiamondMask,µVpostEEMD1combinexpT5DiamondPseudo,µVpostEEMD2combinexpT5DiamondPseudo,µVpostEEMD3combinexpT5DiamondPseudo,µVpostEEMD7combinexpT5DiamondPseudo,µVpostEEMD1T5Mask,µVpostEEMD2T5Mask,µVpostEEMD3T5Mask,µVpostEEMD1T5Pseudomask,µVpostEEMD2T5Pseudomask,µVpostEEMD4T5Pseudomask,µVpostEEMD5T5Pseudomask,µVpostEEMD6T5Pseudomask
715,2,573.5856836,186.8176693,227.9724375,106.2162161,811.111361,270.6809885,133.0787901,502.1469459,439.2707019,126.4898689,478.054379,34.91404577,358.924171,83.64169221,319.6372876,409.6187571,361.5586452,453.4664322,262.0556097,530.7607431,769.41091065161,241.108073897065,192.332156616036,363.066898425962,125.605635411984,159.42545053289,43.8346911869448,185.505069155142
720,2,608.3488439,209.8191939,219.584848,105.3099727,1225.76681,225.8881739,134.5258935,638.7431784,328.3213388,114.2295808,447.9715867,35.74756951,399.6997211,53.40063184,267.0388399,368.766104,496.5720095,447.8953942,258.7650576,532.3935735,909.369887839124,200.819256814998,178.00615053514,467.96802294178,117.609674020117,168.297191821587,41.5428115032239,183.980356707207
725,2,761.9107163,242.863569,217.3130108,105.3395457,782.979469,203.1565567,134.4203154,710.9306446,248.2465579,112.9785917,415.2986757,36.04017031,248.5042184,58.25198226,541.1413802,345.0016907,413.5987229,470.2410826,256.0943802,534.0581808,532.984462973002,180.257474995873,172.575403543287,358.943221340492,125.821076853225,176.706730199113,39.2136319115581,182.190242101376
730,2,888.5414121,288.1088096,221.0715613,104.4003518,411.167229,234.7889445,135.9345115,551.9098208,215.5190861,111.8136736,379.7053814,36.94566106,177.1506499,82.46401813,750.2662248,329.5633194,290.4329868,497.4530828,254.6777446,535.7784876,309.679391964524,207.180918863097,170.310699885207,766.771347259775,132.490357613914,184.832875497174,37.0417500742382,180.539386226267
735,2,804.5539942,341.761894,227.560091,104.4609207,586.7925612,309.6989655,135.8268806,586.6505075,203.1627779,104.8437414,341.6072173,37.21901236,316.1012687,93.76147442,545.5204256,284.6105337,287.2232125,503.770728,256.9133495,537.469115,251.087519463756,249.814892939537,166.467600455444,696.499803177215,129.498484690451,192.721481935415,34.7892656028205,178.578742042556
740,2,798.0152715,378.9132081,230.4492356,103.5019141,582.049781,396.3891446,137.406078,880.539824,197.2775767,95.93035612,302.919489,38.19874461,405.4860219,100.2837281,194.6244938,241.2421431,294.0797961,504.7624799,257.3410825,539.2832007,166.412119032878,276.63305861061,161.364009265184,588.252502297801,120.402681111194,200.061344148965,32.7099649518166,176.813557150065
745,2,739.5550819,395.5337479,228.9059906,103.5999985,645.5051999,463.7238772,137.3010299,562.2191172,220.661114,83.08075542,266.2278665,38.45048833,423.2682572,115.8861286,236.9157666,230.5342311,590.6398914,518.0917136,257.4215427,540.9969821,167.139611825129,299.399283522157,154.667256952525,593.266640553009,99.3439331036133,206.066848819447,30.4961792373983,174.68932885652
750,2,661.3539678,398.5393227,225.1693216,102.635663,729.5849129,498.5494579,138.9430824,382.5689349,275.4037644,71.27287922,233.3751682,39.50657928,408.1487603,143.8612716,256.6605044,220.2014413,719.0139523,564.8020623,253.4702635,542.9114046,440.115038367414,306.353674831244,147.231884057579,601.331717555799,84.1975595447418,210.317633035329,28.4695852881747,172.817502921688
755,2,587.0079443,400.0486337,216.0492592,102.7773324,671.4919391,492.4760719,138.8456291,200.6077747,319.8409672,76.38757103,204.3516747,39.7345935,288.4479967,180.1824487,421.6274869,189.7917675,494.00793,620.5903073,241.9927623,544.6454962,261.532742845915,303.883733734146,139.397497381981,696.371977019301,90.7126359979743,213.319769891661,26.2595474487477,170.533594790606
760,2,267.5032215,406.4074332,202.7431945,101.8235228,307.0367226,491.6926622,140.5483356,263.4361758,320.4973316,99.94494255,178.74515,40.86902183,259.9453344,211.6817266,512.8827234,162.1602393,462.0258686,624.888633,230.9669285,546.6670773,267.694186138341,305.462469444461,130.401099340998,546.752830995493,102.833580722073,214.982992103358,24.2484837703285,168.559612754904
765,2,423.737353,409.3674956,190.9138469,102.0142701,96.67158114,527.5855779,140.4638947,290.726151,309.1856678,128.3692905,156.3125738,41.07142237,254.249517,225.7521589,365.2858,153.4507343,592.6137425,583.4407095,223.1787904,548.4186619,463.968799922113,298.464139048244,119.856465738557,454.732343765778,103.123484723792,215.621205730672,22.0107677858263,166.117702262006
770,2,513.1540346,407.1655562,182.0334075,101.0882165,291.1460371,580.8157928,142.2249985,433.6286637,317.0052132,155.0283474,136.8780329,42.28604656,204.6039911,221.8414692,341.7449685,148.8048567,525.3785494,555.869001,221.8836646,550.5544969,210.144889096654,288.320616339793,106.899046082288,494.76225087722,90.7834601787692,214.958217653891,19.978402141496,164.043534747918
775,2,224.3349396,392.930964,175.9765959,101.3328248,121.6908367,645.9150304,142.1594271,463.1538527,318.3076118,178.4929618,119.9047504,42.46118816,197.4719653,209.5191308,235.9099233,142.3890842,408.4313157,542.3226306,222.8957121,552.3207883,207.68557201625,278.13980946263,92.3840874520826,506.787230314084,61.8141452378284,213.033055969271,17.6839766972492,161.443665211201
780,2,222.0886986,365.453851,172.8939189,100.4531026,380.0139511,735.0877008,143.9766153,567.9198916,313.3645302,197.5176942,105.2451816,43.75776399,165.2121679,195.3478053,183.8047776,131.5836416,371.843607,506.2706028,217.5699069,554.5782576,256.407831168121,242.845769760683,80.4966900860669,757.090262675267,33.9624566315072,209.810280344844,15.5969537997296,159.26922633407
785,2,181.4533081,336.0681371,171.2202654,100.7555057,626.6460918,839.3173054,143.9362494,747.0715714,321.3848739,213.3605047,92.66107317,43.90424186,372.4542883,175.6284172,144.2318497,124.516947,584.0715992,453.2928461,209.9255712,556.356504,226.547598613974,185.422655208687,77.2841866539756,571.548873758287,20.551567504556,206.363427994154,13.2327029612229,156.510030830484
790,2,255.8945487,324.2524947,170.2492636,99.94195903,605.2892006,878.6055358,145.8071518,1144.309438,347.3698121,222.565469,82.18208621,45.28443904,364.2641387,148.8528499,160.3684033,128.4679883,879.3568372,399.3497749,200.7113012,558.7432856,351.121596489656,147.984629400858,84.3609440478928,491.442212243322,23.2862726404181,202.980205073894,11.1176587224074,154.232872773564
795,2,304.5647449,338.7008519,167.5669912,100.3050964,381.393384,863.969003,145.7988521,1051.373091,398.2092506,222.1875118,73.69271866,45.40109135,164.4856168,124.0530154,312.6658431,138.7122881,953.011966,331.5509683,189.3962868,560.5307734,514.129111450968,117.199163516689,97.2428285210899,631.050349127209,24.5228205659642,199.950665489577,8.85835281420707,151.309845887121
800,2,374.5065303,357.0651245,159.7287297,99.57870602,409.1137998,820.0760573,147.7210393,771.4313136,454.4507564,215.5015012,67.13386013,46.86650919,522.4044654,102.5324607,834.763844,161.3699217,659.5267511,268.0547776,185.102504,563.0548576,524.068451429437,68.2733632269959,110.266121948397,948.49652763705,26.4950499490952,197.464203040164,7.16178183462948,148.922822314565
805,2,477.9458097,358.7170759,149.5159328,100.0043782,1265.854311,708.1044284,147.7522442,1316.013804,475.0534708,206.0777278,62.19017797,46.95242124,631.5578263,82.59573019,1038.355843,203.1911946,462.5008548,240.4004938,187.5485021,564.8489136,473.026040705645,45.9650326465476,116.201706493532,1049.46917644827,22.142370901844,195.52216519259,5.75296912850915,145.831986658246
810,2,609.9855848,341.6016943,139.3153457,99.38706676,1431.748527,500.8909812,149.7232261,1273.183839,484.7163291,205.5968139,58.78832954,48.50460335,626.3320528,66.82011728,739.2924845,255.2354651,361.4045199,235.2528053,188.881924,567.5186195,400.648878228494,56.1762668885033,111.527562159693,392.002024184849,37.2285083653946,194.43580560164,5.53253864202434,143.33953846648
815,2,567.4331898,315.7754201,129.7723997,99.87579771,1122.290838,276.3132083,149.8020135,938.3049679,554.9495323,220.6774938,56.76433562,48.55911396,678.2122928,58.38798576,650.9112484,318.0614621,310.4221128,243.8534909,189.2350076,569.3166136,217.935930671936,66.0751232304674,102.297676574291,1027.48521435954,49.6967933195395,193.911710968791,6.02616663299688,140.099990974846
820,2,1140.747933,318.9278928,123.0812778,99.39017237,1165.853604,257.7107555,151.8192365,495.8994956,693.4802722,248.822041,55.70838429,50.19956206,585.7632934,55.67019528,498.4269299,404.4926605,470.7019527,268.6786169,195.2635527,572.1406078,128.457980634551,74.8139288524786,94.4672989449303,1179.28630242986,73.9196702415114,194.046916866959,7.50940376320229,137.534902337381
825,2,1402.372387,383.514098,116.1073155,99.94108857,1089.922012,239.2437543,151.9543955,268.7755098,822.5442131,284.7620835,55.35257584,50.22227291,471.6534917,45.56785808,326.527322,496.0999935,388.4226201,316.4891608,208.5388767,573.9399534,178.834191122891,101.128517029848,90.2517780649574,1053.26816003475,97.4444434348924,193.618207225728,9.1096187158787,134.199334687646
830,2,1016.000359,468.0614773,105.214118,99.61012477,952.810413,90.2301213,154.0152402,292.7213597,874.1744206,321.6210186,55.1802519,51.95245978,600.7197827,47.80292304,287.1354448,548.1492557,521.3645862,346.2252443,220.2690481,576.9272721,136.297876985671,133.401270164904,90.3204111035699,855.603093927582,125.246245574729,192.724475560408,11.1976807648268,131.638723473901
835,2,844.4994238,470.3062352,90.75045063,100.2208601,780.4680691,88.20647663,154.2163547,621.3828999,911.2465535,363.5398019,55.01081148,51.94324826,461.6339664,64.4468607,395.1855531,576.5858776,1141.065336,295.5210769,226.7617988,578.7254263,230.009382667241,181.230408620824,97.3839378024192,907.913914955717,188.246806105517,191.077441215065,13.1484797942597,128.326764700065
840,2,692.7402985,344.1947149,75.6541772,100.0675393,542.054228,207.708472,156.3181324,790.9431574,984.3831423,409.0004508,54.39798618,53.76463011,592.4638129,79.4058024,509.4063042,629.7839276,1224.753104,214.3588096,234.4478561,581.885499,494.564222597864,243.839083398019,112.256533853088,1308.94238819104,257.98906089204,189.112477404903,15.5481505570942,125.962520191115
845,2,410.2032864,225.5526679,62.3891632,100.7341759,394.3747903,337.6755121,156.5956796,944.9073283,984.1524431,451.1513265,53.09982584,53.72366661,446.2848641,99.70381799,568.8355556,671.4094319,781.4222418,135.9120041,247.1799323,583.6799606,713.668013711792,261.847520745466,129.023264894176,1308.8402498746,315.620906811816,186.093668062889,17.7393810398707,122.957763694116
850,2,209.1504537,311.8638338,49.32079303,100.7810963,427.7431196,428.8222808,158.7356289,916.4727158,889.2023259,482.4385332,50.59641189,55.63769478,677.0999415,120.0503834,618.7938745,632.8904928,764.916595,46.20960241,267.0277615,587.0226391,808.536095050942,242.594235115814,144.309606335433,906.72793546094,378.283344896833,181.904387443246,20.4021101544545,121.092763618782
855,2,189.041293,373.0600428,36.33895435,101.4981473,590.5838638,476.5620929,159.1010943,774.65348,829.3353638,489.5321854,46.87041004,55.56546519,691.3540179,116.9450494,629.9556471,535.161605,778.4043988,73.34810608,292.9347406,588.8109448,823.418006721929,212.315279292968,155.840041409152,786.192363879288,414.017243828624,177.756152570739,22.7165559721817,118.624061323616
860,2,371.086617,330.0370214,22.43563872,101.7671328,1072.843167,555.5623729,161.2763771,588.3862975,757.0178007,474.1809875,41.65315,57.57359757,528.4192649,94.22875579,1064.904455,458.5408228,991.6234327,116.4998864,317.848545,592.346535,550.985127602471,188.5787842761,162.571406641607,625.627398256285,411.294504340555,174.160669424733,25.3502231954694,117.402010272607
865,2,514.593637,286.4142981,8.243463164,102.5275735,1189.406216,658.9392911,161.7423906,301.791168,540.6821468,452.4073351,34.96344555,57.47093222,878.1916023,79.04732906,1244.602055,409.4414215,962.6095904,165.9863467,336.2875439,594.1262531,527.514613421782,214.872930736425,165.937275487818,507.853719620837,422.851492368385,171.232322953438,27.6088943663868,115.559869794054
870,2,599.0969952,289.2164853,11.39109556,103.0393088,689.780622,744.8733777,163.9500872,217.8733017,322.8685698,432.2820799,27.43765928,59.57464438,547.4953395,82.74049969,723.7433484,350.1776224,495.2600436,243.764796,349.8566399,597.8655523,699.940695770272,252.846379521254,167.680196282953,366.284618607545,423.016268544292,167.541344311816,30.2447691085036,115.03888943383
875,2,636.4930337,278.7714325,22.08172899,103.8346526,423.9613849,772.1066503,164.5305847,233.1029321,314.2606508,416.2046833,22.79258163,59.44275468,436.9796378,91.30753366,801.658616,291.1909666,456.800017,277.0124894,362.3430442,599.634273,410.849244379239,273.83683161908,168.727428883783,399.959892273068,327.431387428443,162.777699610648,32.6638086251522,113.850755055241
880,2,762.8802799,244.6268514,27.6515009,104.6083736,692.8640075,714.2069069,166.7676889,444.996535,362.4141385,404.4085314,29.72711226,61.64355106,340.8800341,93.382797,1186.133676,251.6524743,639.49244,236.9457783,371.3849591,603.5886129,312.170582950994,278.54758390214,169.840193663117,468.172803940451,174.28366155333,156.63489815302,35.4564953751986,114.031101501688
885,2,821.0785339,213.0873211,29.90877747,105.4287894,1190.419638,608.5665773,167.4781043,383.7228347,345.4544601,393.2838498,48.34525861,61.48407571,291.1003645,95.90792366,777.530487,228.3578665,714.6788333,177.3911503,383.5675329,605.3439343,441.311424528541,279.896825329484,171.129941230169,732.044266504473,143.39561977539,149.220766052123,38.2143986122389,113.460622876682
890,2,372.7772285,188.7847703,29.44398163,106.482052,777.8789429,497.5394308,169.7415174,488.3672861,293.3929026,369.8123338,73.73538748,63.78350095,329.5265664,108.1359611,420.1744236,242.0193718,755.6626602,128.7620041,401.8140634,609.5252304,446.526592533191,278.842758939808,172.885684618397,1107.82988706123,145.085220424197,140.988381559464,41.2449284634958,114.265743394515
895,2,383.6564241,165.6813587,28.82795701,107.3165121,1093.118147,388.7867345,170.5990136,317.9042533,316.9468625,328.3203878,103.668935,63.59856379,423.693469,148.797524,614.7524872,311.6265564,623.6090774,118.4108195,411.1641826,611.2647397,486.93355898305,270.505966667089,175.129891700826,647.484581841579,72.6270081782041,133.383480825457,44.3981013042415,114.191641797611
900,2,654.8847076,153.6299877,32.01024021,108.6650577,1492.898176,302.3707413,172.8855381,321.4354516,403.0186919,286.3398717,136.6719528,65.99821453,540.4668772,199.1134239,271.7737102,412.1639664,527.6327321,102.3697174,414.6561341,615.6855492,824.034861392945,265.705020806871,175.742867728156,602.778922897983,21.6580567318809,126.481572309592,47.60665413833,115.472768535766
905,2,357.2538837,146.5873041,42.46994942,109.5015034,1111.685104,236.0969297,173.909285,319.2967216,460.7882089,253.2110644,170.0856434,65.7904971,628.0184929,218.2645072,224.1333236,493.385351,497.0780903,92.62468927,420.5797177,617.4067962,875.839463526118,272.58169497596,174.453246266894,741.208121288206,121.749797130674,119.828367238497,51.1355175141534,115.722614404067
910,2,53.45059796,137.9852787,60.74467968,111.1592283,1264.931028,156.7008133,176.2156175,414.4260432,486.6626472,221.4950033,202.0107711,68.29203446,1028.295426,214.8817171,217.3430343,536.3440626,427.6605683,116.7660884,423.2863529,622.0803853,574.148801516788,275.231458627136,171.817154776614,629.575444587177,208.169046150823,113.801301140733,54.6555818906735,117.292176579535
915,2,318.3115404,131.532387,83.46286215,111.9847379,1128.044749,69.45144616,177.4271306,682.7259969,542.3181244,189.9947061,233.8554442,68.06486695,1022.399248,225.5443972,461.8731633,630.5246291,461.691218,139.0167445,424.5378345,623.780848,406.491775534729,266.318634652826,168.3026964253,524.063877679545,220.765248607615,108.122774242628,58.7464707274725,117.68812037296
920,2,411.6349375,120.2422561,109.4982198,113.9637651,763.9538275,11.12740472,179.7498531,409.2431554,628.9982954,156.0092092,265.1805252,70.67002999,474.5274435,256.4361437,559.7733217,816.6175684,295.9213225,189.6098654,426.6380774,628.7212707,606.675302574252,254.606497877602,166.087843801381,466.092373452351,191.968661581987,103.07666314014,62.7373598109472,119.410625077971
925,2,273.0245001,111.9300825,136.8280509,114.7647099,623.1137597,38.85873207,181.1734076,504.6868726,700.5776558,119.585315,297.2964218,70.42750569,691.1662248,291.5152644,693.6926777,936.5389346,316.683257,279.3541368,428.9380678,630.3983087,727.469309307994,243.991297554933,164.486313583101,389.174096770931,196.77656513754,97.7939439727839,67.4869363039747,119.859981511381
930,2,313.945881,108.9671157,162.3508632,117.0755554,388.9698506,77.86903141,183.5089785,346.1113021,740.2940273,93.02648817,329.1349939,73.13812625,888.6750745,322.8155841,727.6880429,921.6821498,222.6484789,390.0895307,430.0363659,635.6205003,355.034576762194,246.797489591783,163.281692113666,178.652046126672,221.622995965217,92.5748126785721,72.05506792383,121.669442870424
935,2,281.992174,108.1564607,186.4146874,117.8377316,250.3428645,103.1383387,185.1721212,111.8045087,740.5725924,85.3120446,358.6405291,72.88524631,540.9047391,351.6668942,716.4357614,878.1726217,135.0590751,448.5772477,430.3733262,637.2712931,566.095064542619,245.614993287792,162.155495821549,343.997656343214,249.60697527113,87.4771236349426,77.5064076152526,122.124699050317
940,2,152.409499,115.4506278,208.9806876,120.4895491,312.8473198,157.6688385,187.5168649,84.97026494,686.42923,93.60300364,382.9097985,75.70326562,277.4293918,366.171757,659.2851012,875.7002048,182.1210035,435.0488204,432.3863368,642.7911805,835.787482243577,244.717708694541,158.87013567877,856.5683750573,260.268340724646,83.1432146378873,82.6861745109487,123.983381273726
945,2,295.5447912,125.459217,231.6535924,121.1982751,281.1270106,236.4666767,189.4510517,267.2465029,587.6453629,107.7802883,398.4555483,75.44612326,484.9451873,347.5568331,808.8980473,872.5429163,415.0340443,414.5316307,433.8778649,644.412647,531.534665540236,246.718828639545,153.97947890811,865.886200383126,261.75473597803,79.4198519758299,88.6433559741811,124.418431417382
950,2,386.6399898,136.5819742,251.9500384,124.1991633,286.8679721,327.4335241,191.8011463,353.9687884,464.3324849,122.4772695,407.5590302,78.37361092,645.0171164,309.0969507,488.7118772,863.1026467,377.9231729,396.8801682,432.7785258,650.2472804,504.063418626767,245.385613904219,148.26128494683,693.277385694035,267.940761218998,76.0842054721914,93.983507592714,126.303328724197
955,2,419.087654,146.943078,267.8882963,124.8393367,515.9742973,397.6137549,194.0425452,721.8422388,420.6549567,135.9120114,412.4103019,78.11962787,330.0592096,310.410263,167.2305356,846.3504118,492.4393508,377.6261533,431.6629486,651.8359711,323.377839442194,247.027318715374,143.409358518133,793.669482573363,266.376193194369,73.3023723167628,99.892305698792,126.704874323251
960,2,546.0959099,154.8809706,279.0106356,128.1966936,729.7309851,422.2566807,196.3940086,902.575464,444.1494708,148.1359961,414.1072754,81.15880372,385.9390063,395.2577143,617.6935459,774.3077329,700.9237868,382.1258244,431.4419088,658.003683,577.314870872461,223.834312437562,138.698874655516,875.426697374311,245.697518067449,70.6689958369472,105.120721128335,128.601520904972
965,2,237.4438272,174.5928207,285.9712187,128.7528056,708.5429609,428.7629611,198.9845216,1188.76728,414.2346831,160.1103604,413.3115334,80.91703655,419.0644785,473.2505454,1237.43581,657.3648698,961.9609528,394.6712422,427.5443563,659.5556374,836.14220924914,203.657814522125,132.45297399769,739.887271158857,214.45164150107,68.7308757918113,110.783966512679,128.964785655075
970,2,294.3512163,191.8942809,288.8161824,132.4737159,498.9766834,434.1569026,201.3331957,1811.566635,340.0790023,174.5859435,410.6279976,84.0702965,518.0229464,460.8103682,1415.352568,548.0786423,1309.600625,379.637493,419.8490493,666.0762347,703.774082888706,207.437175394958,127.866029639864,581.899437556662,195.769731901093,66.6276037671735,115.790973223594,130.863797867544
975,2,339.6498289,187.900129,294.7383723,132.9298218,305.8412721,439.9985151,204.3217757,1788.38069,269.914148,197.0487364,406.042124,83.851838,882.6766545,378.3729833,946.2663903,446.8802749,1240.105976,332.5240545,407.7115331,667.5867915,708.784544343646,224.521956826457,126.816155856028,459.838040842758,206.701656598371,65.0290491328312,121.022483989119,131.190164302863
980,2,200.7019863,180.4008564,314.8782168,137.0214737,459.902594,446.0260741,206.6633069,1332.508655,235.4663635,227.4498364,399.5921165,87.12178473,866.223034,280.6968205,713.5869325,352.1927191,1372.366894,297.22789,393.9932054,674.481791,1005.36135048144,236.748018066032,129.093320351371,217.767367122215,232.133495480887,63.0994738807669,125.624924532452,133.08497664285
985,2,219.0941318,177.3810817,348.5725435,137.3611232,496.4824137,451.0796581,210.1076775,936.3870787,227.9123748,262.6672855,390.6601551,86.94029647,692.0987341,255.3115958,1091.373957,287.911489,1514.222644,305.2502904,381.8379136,675.9453316,984.179892872428,261.545960891747,132.063352057819,223.955024638019,244.244836267612,61.451992892992,130.093228327602,133.380453438738
990,2,388.8467658,165.2938679,395.6993777,141.831251,824.0117609,456.2534706,212.4374947,1003.655048,232.3934517,302.0378539,378.4679056,90.32977671,585.9930227,271.8530177,1257.587857,234.1897827,1050.050385,341.4563766,371.9081997,683.2382515,388.373012680579,318.090237148998,130.817134954563,344.67533054777,250.3901113729,59.4147219312955,133.886285428299,135.265130870122
995,2,277.0127816,144.4926257,445.9935008,142.0373834,781.3047841,449.3361747,216.4064303,1411.417254,248.1239911,345.0530531,362.0850239,90.20220606,474.3449235,292.2170045,1061.743684,171.9562319,1182.974195,381.1020091,362.2906928,684.6478537,422.409665350192,386.669798163787,127.62656017203,448.227084920722,272.503976111502,57.2453472285434,137.123711033971,135.538001837272
1000,2,242.9941791,118.0969233,478.362858,146.8947467,379.624253,423.4824617,218.719717,1340.94407,272.4729722,392.0167966,343.0028695,93.71435638,326.2115726,332.4675652,1052.108998,143.8417048,839.5202447,413.5870943,350.3072667,692.3645776,704.098427009964,441.675107059043,128.810451346296,566.190831866909,315.509606687154,55.3240023992343,140.004238816282,137.398893771241
1005,2,197.6034303,108.6083566,488.7785146,146.949558,371.6535343,393.9593262,223.296117,709.9066584,321.3018702,434.9075562,322.9471554,93.66191783,350.3561014,360.1272697,774.8067865,140.4568401,689.8207024,444.5460265,338.299382,693.7115386,603.756549378926,494.627091492775,137.080882275781,751.466033099867,367.168270390715,53.7449101709853,142.332797712243,137.638058405149
1010,2,324.0898188,114.1062951,476.0150962,152.2044739,683.8705055,348.8284903,225.5877789,616.5896319,384.6836121,464.3894804,302.6869522,97.30022184,271.5511802,368.1160114,374.6247128,145.0415042,1049.932737,481.3690173,326.2442043,701.8807786,514.491649162198,533.673582940554,151.25138260358,1307.59371451282,384.051106505045,53.1661261665236,144.753847441128,139.423560969485
1015,2,315.4393082,98.17301694,450.0560901,152.0892716,706.7053661,283.2643842,230.8728918,606.3099299,442.2177218,483.2051075,282.8996367,97.34976554,296.6285555,367.8072885,288.5329026,175.2328268,503.0742615,523.1201718,313.9319073,703.1539529,776.322938730153,551.282343225218,165.119366920225,1296.71667501088,358.250562361113,52.9416804250403,146.480328306868,139.599504400419
1020,2,330.3674582,86.29330391,431.7674118,157.7542287,917.7012828,304.2352311,233.1375149,461.7010648,450.109642,494.4136685,263.4335069,101.1181268,356.9367988,406.4571648,206.0095323,220.2481113,393.0258367,571.7419263,299.4107998,711.8078449,699.404273807269,595.58928152366,176.169491295422,582.271707776192,339.868739510807,54.0243568159696,148.643711732887,141.262148782621
1025,2,354.1198877,155.2021577,420.999305,157.4492969,1608.726059,368.8578956,239.2568687,1140.693869,397.5684173,505.7319399,244.8993806,101.3040883,477.5928523,448.5577116,250.9920916,264.8513316,359.1711444,619.3469425,287.8603947,712.9927069,462.84978142314,672.634183033115,184.480912391378,435.642611645468,343.630833591025,55.3013103014816,149.904529565605,141.369266812626
1030,2,238.4770423,236.4625538,420.114666,163.5396959,1722.23146,392.8869885,241.4886674,1126.22796,322.1621995,520.1789554,227.7119393,105.2069247,441.0696852,470.0090896,439.4457969,329.6836093,1001.242246,646.6086763,280.9386734,722.1675933,314.554514910088,711.500438913398,187.927759912809,267.251145795056,363.631982237216,57.7165454441787,151.897297418208,142.874605469137
1035,2,417.204494,283.8512349,440.7199389,163.0242156,1305.010729,396.1623763,248.6006048,935.0599588,249.7153136,537.0954867,213.3813058,105.5741727,158.3264816,441.9444234,863.7503264,400.3053996,886.1039565,656.5811158,276.5458361,723.2448858,243.408035203167,683.864888856571,192.637538860126,500.14547442696,414.185783496592,60.0575941685312,152.753283117499,142.92328842746
1040,2,510.5951407,324.4152124,480.0483007,169.5592954,846.1374097,410.4863248,250.7933542,1142.957228,187.4920599,552.8496095,201.0912733,109.6165423,373.6037282,388.514481,1373.346904,445.7856137,751.8893619,667.5977245,277.7564541,732.9823635,354.747008349443,624.958397140749,200.889373908149,570.627500971434,450.211571921965,62.8467480888887,154.58549370406,144.240428181006
1045,2,1221.061625,401.4443696,523.9093396,168.8113945,624.9801199,436.3289044,259.1016713,1156.815246,132.3180365,564.1169546,191.1389565,110.2246577,305.3092692,378.2646213,1257.429101,475.662446,658.8810766,669.8175406,277.6192228,733.9261045,257.35335897786,560.093223085057,211.4647914349,754.303752754653,445.020473718724,65.2087176736465,155.039380747951,144.253963060618
1050,2,852.2850529,502.8347432,563.0436188,175.8153881,520.617327,435.1558392,261.2486182,1402.462928,80.46343887,576.8681929,182.5714365,114.4124295,497.5636282,394.0296158,1160.564638,501.7473823,683.1531758,648.6041854,278.5984458,744.2744653,353.612672655385,492.977795464833,227.841646634352,822.322060492657,459.150115487416,67.5688935164246,156.661362096476,145.351357914386
1055,2,809.5102315,571.2853416,590.4535307,174.812292,515.5074098,410.4021029,271.0219218,1213.318788,75.22057771,583.3872685,174.4768689,115.3423584,678.7679988,428.9623848,1466.855692,520.1904035,639.269042,607.3500533,277.8212894,745.0489237,587.421059256965,423.419382399175,250.608614489624,914.96834918825,495.614163989327,69.9882661697069,156.67869133323,145.366905371404
1060,2,1329.125268,606.5751357,607.6790797,182.3155942,537.6048389,386.0950499,273.1156624,917.155696,147.8382406,583.5775224,165.6187365,119.6824533,763.7733511,477.5250759,1470.619099,521.2417192,545.384924,548.8786108,270.6684263,756.065194,577.653963751333,366.167002369545,282.271548211631,1040.98430474337,492.689300691258,72.0486273223857,158.016669947818,146.20934317751
1065,2,779.8851567,625.1118947,614.9326186,181.0347657,572.7166861,373.7635294,284.7182245,617.2133769,234.0383033,580.9759924,155.9910717,121.0472726,990.366297,492.8662179,1277.154167,500.2603219,654.4673436,478.9570246,267.6980137,756.6201506,431.534423067731,322.14345969139,316.768433373846,1539.50647239596,448.967931211022,74.4439105154841,157.60313457774,146.281893435005
1070,2,564.1397901,591.6302261,602.3028447,189.0773797,598.6512262,398.9617808,286.7505342,417.1536149,307.704268,578.7939778,146.4920119,125.5480151,930.8160196,476.094179,1216.373044,480.8268354,669.4742496,414.4917845,275.3830829,768.3730853,454.234690518051,260.000952289946,347.652978753989,1742.93721358885,461.604630783206,76.0259563279571,158.618247761829,146.827466055255
1075,2,365.3759596,522.8386649,559.5375868,187.5003278,1024.764747,448.7339815,300.6939153,320.3703074,388.9460484,592.6656077,135.9127587,127.511226,717.7892909,489.5892656,769.1751755,470.825524,1319.215171,391.0698111,298.7054004,768.6360982,525.407099218623,176.936103987685,376.824309137384,1186.62512072994,584.289095272784,78.1658826171733,157.812628571403,147.037779951959
1080,2,313.6110304,478.2280715,504.024742,196.1356577,1242.212958,517.0648354,302.6554986,553.2928879,501.9437169,609.3973381,124.96783,132.1828818,675.8116888,565.4648934,1221.999797,455.6098511,1167.816873,414.4001546,330.3475602,781.2107773,1004.4225378442,112.821360540033,400.162132875628,1000.81596488335,730.095067263083,79.0260723613536,158.450187351612,147.233947134582
