msec,Experiment,Exper,HzpostEEMD1T5squa,HzpostEEMD2T5squa,HzpostEEMD3T5squa,HzpostEEMD4T5squa,HzpostEEMD5T5squa,HzpostEEMD6T5squa,HzpostEEMD7T5squa,HzpostEEMD1combinexpT5SquareMask,HzpostEEMD2combinexpT5SquareMask,HzpostEEMD3combinexpT5SquareMask,HzpostEEMD4combinexpT5SquareMask,HzpostEEMD5combinexpT5SquareMask,HzpostEEMD6combinexpT5SquareMask,HzpostEEMD7combinexpT5SquareMask,HzpostEEMD1combinexpT5SquarePseudo,HzpostEEMD2combinexpT5SquarePseudo,HzpostEEMD3combinexpT5SquarePseudo,HzpostEEMD4combinexpT5SquarePseudo,HzpostEEMD5combinexpT5SquarePseudo,HzpostEEMD6combinexpT5SquarePseudo,HzpostEEMD7combinexpT5SquarePseudo,HzpostEEMD1T5diamo,HzpostEEMD2T5diamo,HzpostEEMD3T5diamo,HzpostEEMD4T5diamo,HzpostEEMD5T5diamo,HzpostEEMD6T5diamo,HzpostEEMD7T5diamo,HzpostEEMD1combinexpT5DiamondMask,HzpostEEMD2combinexpT5DiamondMask,HzpostEEMD3combinexpT5DiamondMask,HzpostEEMD4combinexpT5DiamondMask,HzpostEEMD5combinexpT5DiamondMask,HzpostEEMD6combinexpT5DiamondMask,HzpostEEMD7combinexpT5DiamondMask,HzpostEEMD1combinexpT5DiamondPseudo,HzpostEEMD2combinexpT5DiamondPseudo,HzpostEEMD3combinexpT5DiamondPseudo,HzpostEEMD4combinexpT5DiamondPseudo,HzpostEEMD5combinexpT5DiamondPseudo,HzpostEEMD6combinexpT5DiamondPseudo,HzpostEEMD7combinexpT5DiamondPseudo,HzpostEEMD1T5Mask,HzpostEEMD2T5Mask,HzpostEEMD3T5Mask,HzpostEEMD4T5Mask,HzpostEEMD5T5Mask,HzpostEEMD6T5Mask,HzpostEEMD7T5Mask,HzpostEEMD1T5Pseudomask,HzpostEEMD2T5Pseudomask,HzpostEEMD3T5Pseudomask,HzpostEEMD4T5Pseudomask,HzpostEEMD5T5Pseudomask,HzpostEEMD6T5Pseudomask,HzpostEEMD7T5Pseudomask
845,Experiment II,2,.47710161,.060400082,.063611486,.044156209,.011288918,.007937166,4.47E-017,.474095765,.154945469,.084598314,.013894705,.010516047,.008508652,.002969066,.430989349,.203612391,.068414561,.037021515,.016559385,.010113459,.004531424,.460636399,.269408541,.127133166,.026084912,.012439837,.007325081,1.06E-016,.456695525,.221794041,.100354104,.044080015,.011898146,.009817486,.007650571,.429154511,.247721805,.100731437,.049367167,.0043692,.005890572,.004207408,.350006897437617,.110087316627915,.0445846051899292,.0112593502623319,.0118240928181005,.00783767546085693,.00539606856802408,.379609513297982,.143203292085851,.105251522437407,.0505937934782248,.024438531298648,.0034486558557068,.00564756604259226
850,Experiment II,2,.095155386,.119314909,.064024904,.04403343,.011446879,.007916043,6.7E-018,.475072285,.194389617,.083131288,.016236766,.010641813,.008463483,.003034304,.431256403,.237000701,.073204606,.038305591,.016789269,.010370673,.004603137,.385730005,.24558689,.136929641,.025773961,.012519152,.007319452,7.07E-017,.466299634,.195336117,.10180078,.045867696,.012422855,.010121744,.007778283,.450469929,.399947697,.100489534,.051223016,.004448124,.005953407,.004222714,.369435967568281,.0894128598240373,.0515294937899665,.0113235916709897,.0118002146978276,.00783276631603761,.00540316167504944,.443858925497917,.166457397445152,.108761560093348,.0509672365685985,.0276886533019164,.00309992077102201,.00564310951262845
855,Experiment II,2,.093614687,.200294106,.073109204,.044089185,.011631907,.0080111,2.78E-017,.031078688,.209024117,.078546641,.017405402,.010778973,.008589173,.002986005,.434057888,.2372233,.074165937,.0415072,.017035314,.010615897,.004518699,.172588443,.224909066,.116774575,.025482818,.012544831,.007416902,7.07E-017,.461081833,.173778112,.099013956,.047482169,.012891793,.010433096,.008018751,.426520664,.364351437,.101982856,.052800695,.0045827,.006079007,.004239833,.380360691886444,.0652869422977662,.0556967741465696,.0116079947231462,.011795101437939,.00782236620467757,.00546617343939468,.45843338620296,.205406295812212,.120752260505143,.0513671905833689,.029540766946589,.00279299505007173,.00565286932467091
860,Experiment II,2,.47794033,.245943375,.118484132,.044153386,.011781672,.007985666,3.61E-017,.388041236,.18882367,.073093795,.01785398,.010883797,.008537924,.003053056,.453767653,.199161428,.071958461,.048627697,.017351505,.010878974,.004597259,.130049342,.218217914,.08678238,.025217673,.012551485,.007406618,1.77E-016,.39154563,.167834609,.098125403,.048073212,.013380176,.0107302,.008149017,.380747354,.211182193,.102235219,.054063681,.004745114,.006144104,.004256889,.0528052362636107,.05082006339045,.0575147786765282,.0119964246724809,.0117872950332224,.00782263435376804,.00548030666214003,.0266588079418264,.23875232000488,.136911798331739,.0524017391546121,.0307878787870409,.00257081356859773,.00565413023209192
865,Experiment II,2,.457929961,.254027261,.260087002,.044121877,.011953174,.008062784,6.24E-017,.351297472,.157028652,.068115498,.017790842,.01100397,.008683495,.003005046,.003043017,.128315358,.070561371,.065214227,.017696534,.011130943,.004512142,.268771076,.226130403,.066227243,.024922975,.012517078,.007494308,1.06E-016,.355077155,.171744275,.100420599,.048054874,.013771547,.011031924,.008405699,.35437799,.174173428,.099895589,.054334302,.004963271,.006281454,.004274281,.0704682795777085,.0696241663196784,.0585468605296136,.0124022943693085,.0117910152966678,.00781426313477141,.0055442554422972,.0208248086966359,.246799654799703,.149585128888603,.0540628714768661,.0310461025040046,.00240022644286097,.00565794981914203
870,Experiment II,2,.456403318,.219217326,.2448705,.043445595,.012086334,.008034623,4.92E-017,.355002865,.138060519,.064319167,.017649654,.011096656,.008626157,.003073929,.433441413,.058706966,.071805966,.103131916,.018146353,.011403823,.004597566,.071938986,.236478096,.054836227,.024449382,.01243458,.007480217,1.06E-016,.065385543,.167926185,.102819256,.048102625,.014179723,.011315768,.008535626,.423282905,.177014515,.096977617,.054324958,.005209507,.006345705,.004293228,.304044057907275,.0990717499523833,.0598476241208131,.0127989809726389,.0117936900309624,.00781764296185725,.00556621228398569,.031553947353448,.239204461989643,.150886670785236,.0555083072919115,.0313001029149513,.00232470971300003,.00566558364438412
875,Experiment II,2,.457960168,.176717873,.103858115,.041932582,.012228835,.00809231,6.71E-017,.238454984,.129943865,.061982001,.017347796,.011212554,.008792849,.003026307,.015454425,.068427218,.075908312,.143093362,.018637823,.011665786,.004511901,.031978323,.241928237,.049469356,.023949888,.012322108,.00755685,1.06E-016,.094972948,.162397355,.105996813,.04817283,.014532012,.011603419,.008804349,.411101926,.177840822,.094860016,.053894791,.005515117,.006488487,.004310914,.181970961414438,.118122985380657,.0614972076763398,.0131902604002098,.0118045632056972,.0078094704092742,.00563080634902541,.0238411167801613,.258311109290317,.143663201173334,.0564707367568822,.0311158456857212,.00230835840993818,.00566351281141122
880,Experiment II,2,.420962748,.147943696,.078363569,.040257669,.012315487,.008063253,5.97E-017,.163430599,.124014373,.059315492,.017099754,.011305264,.008729496,.003097056,.267939226,.131892629,.083489405,.131614655,.019142449,.011950529,.004604274,5.1E-005,.23448549,.047418485,.02349091,.012177056,.007540021,1.06E-016,.265047905,.168999891,.107496695,.048195664,.014941256,.011871256,.008930125,.338095823,.178040741,.092351834,.052977256,.00583968,.006545922,.004331905,.20545190051255,.136387649545149,.0633736968282247,.0135504204782077,.0118055229040109,.00781468708004405,.00566148712352762,.0179968364213768,.320943649323421,.13962290788714,.0569075564416119,.0309457575908192,.00239485053284606,.00567818509503863
885,Experiment II,2,.351226713,.134830294,.07846622,.038688221,.012379047,.008100712,2.47E-017,.184178052,.121778538,.05608805,.016752598,.011424923,.008918467,.00304992,.178841703,.187967837,.093860808,.088998613,.019517694,.012224204,.004518161,.019711023,.194662761,.047957491,.023201206,.012038588,.007604585,3.53E-017,.12318706,.17593022,.104187729,.048298199,.015322829,.012141093,.009204482,.34352791,.218127517,.091787933,.051056092,.006200775,.006696421,.004349911,.350732611632647,.160319176085204,.0650707938153014,.01388634628262,.0117812214637914,.00780616087419739,.00572638913526653,.0696989525530939,.300617175094171,.13740802668465,.056590025992403,.0305842550910039,.00253386342320432,.00567032022965423
890,Experiment II,2,.102018578,.128142395,.090852469,.037177815,.012393265,.008072763,3.93E-017,.093769665,.125966006,.053626379,.016429409,.011518103,.008849343,.003122585,.247462701,.228051254,.101822686,.065093639,.019877206,.012521269,.004617637,.006910637,.147933515,.049952318,.022994348,.011866965,.007586274,1.06E-016,.094920504,.167415737,.099145125,.048897004,.015796876,.012388717,.00932145,.365523259,.283059625,.093389563,.048966392,.0065475,.006752173,.004373122,.43922260403864,.180941184259607,.0667304355726525,.0141444561491158,.0117279125545967,.00781371381200305,.0057668290977398,.282812226430124,.204613157824117,.128097413399288,.0557742545789996,.030136749127635,.00276179254053808,.00569271714211855
895,Experiment II,2,.0889392,.118482013,.110527738,.03587145,.012405401,.008089923,3.19E-017,.132751506,.132508775,.052298038,.016040764,.011637913,.009061656,.003076036,.058937928,.230201887,.10341478,.055789887,.02017007,.012807103,.00453115,.020943431,.140395881,.054360096,.022989357,.011721228,.007638099,7.07E-017,.251016932,.151063114,.093063882,.049909259,.016304135,.012635209,.009592639,.411414927,.305608626,.09164473,.047425421,.006893438,.006911842,.004391484,.441650871022066,.182797702574886,.0682849653616711,.0143364563750993,.0116571468510801,.00780577711706939,.00583164611302297,.155988049746428,.136389980148749,.116854912877904,.0555859452046467,.0295768759707217,.00300754731804474,.00567919225171788
900,Experiment II,2,.30272774,.11315921,.119833164,.034818951,.012393604,.008065174,1.11E-018,.302110428,.143082307,.051779677,.015754637,.011732188,.00898727,.003150688,.021057236,.216584405,.103862385,.051893698,.020493809,.013115514,.004637965,.457823409,.15320277,.061320654,.023054391,.01153584,.007619717,1.06E-016,.035857937,.136434996,.086416912,.051363225,.016985517,.012857342,.009695564,.435783449,.311944307,.087552018,.046072007,.007198273,.006957165,.004417111,.366287123287802,.17031585110544,.0683608428209909,.0144585156577167,.0115871382575543,.00781666322586053,.00588303666713316,.188109144864067,.14981700262612,.112088021478963,.0559232066738451,.0286614981051642,.00331801694349863,.00571003512807002
905,Experiment II,2,.214536056,.111184063,.106985653,.033925604,.012378215,.008062662,4.42E-017,.374235152,.156347582,.051723508,.01546635,.011855848,.00922386,.003104828,.015177977,.215155321,.107176557,.048910685,.020779085,.013412873,.004551151,.442424246,.153666769,.07351699,.023169251,.01139172,.007658503,7.07E-017,.43549713,.119112512,.082922098,.052683542,.01767258,.013074465,.009952615,.446991942,.276457629,.084203142,.045317383,.007502105,.007116908,.004435872,.315370615580343,.157046748890141,.0669895246102832,.0145998271378014,.0115125620165485,.00781002840351023,.005947308625588,.352923063987147,.134657019959556,.109866120216113,.0561860079171512,.0278197110634162,.00359893556432886,.00569101204442699
910,Experiment II,2,.143795556,.110018053,.087421281,.033134127,.012350697,.008043216,9.45E-018,.327832105,.1525481,.052184234,.015246681,.011955714,.009145096,.003181563,.056477707,.2074293,.111053509,.045799563,.021115882,.013730375,.004665628,.359454185,.150279022,.088429584,.023092929,.011200645,.007641584,7.07E-017,.007804573,.100966249,.082687902,.05298789,.018353057,.013266199,.010036222,.445530889,.168233133,.079980399,.044599918,.007771524,.007149324,.00446414,.282858923058784,.142076474340668,.0647933873906664,.0147240483030864,.0114497927574992,.00782491268748066,.00601102214604605,.427932426738226,.12105356850606,.105419560679374,.0564628992811061,.0268636117220085,.00390703667270623,.00573107650940158
915,Experiment II,2,.22598639,.113059322,.072518828,.032338412,.012312627,.008022271,4.72E-017,.226467656,.081221619,.053377743,.015003875,.012086647,.00940672,.003136498,.245671864,.181289355,.116785182,.04367099,.021440808,.014037666,.004578513,.261591124,.153975562,.095508563,.022981986,.011063946,.007667416,3.53E-017,.459012883,.108585837,.085239272,.052735362,.018921019,.013449017,.010266789,.431521318,.087806857,.075202062,.044210068,.008049266,.007312858,.004483356,.258385648827501,.12356083036545,.0625258767395441,.0148993696679781,.0113820001047548,.0078200737788385,.00607420859707816,.454458135724355,.0923376893912951,.101085578945785,.05674743726249,.026200560210724,.00414647320694998,.00570673447085649
920,Experiment II,2,.223277832,.114602165,.064213054,.031447263,.012273964,.008010185,8.11E-017,.200797782,.10991895,.055227934,.014829207,.012195774,.009324973,.003215439,.128335977,.150295198,.125047592,.042432789,.021828876,.01436065,.004701078,.124163079,.153715936,.088968655,.022765169,.010873187,.007653581,1.41E-016,.442101113,.145748759,.090441586,.052474719,.019485752,.013607294,.010326607,.457307806,.07275593,.071187782,.043637283,.008301677,.007335467,.004514523,.262582241367707,.105052681727071,.0618806805181574,.0150703751358872,.0113320829781225,.00783949574709354,.00615182746451664,.449524677779817,.0586924423026865,.0991333162382814,.0570141591923464,.0254443652885576,.00441523603429853,.00575687503803594
925,Experiment II,2,.168039967,.119505617,.059785954,.030219614,.012216851,.007972535,5.73E-017,.277645195,.031398785,.056726097,.014672333,.012336683,.009612138,.003171278,.168893097,.127056582,.135691664,.042351256,.022205282,.014674691,.004613664,.144723591,.140574737,.07297221,.022575994,.010748168,.00766691,0,.441805663,.183418073,.095498784,.052076387,.019983795,.013753353,.010518491,.432043917,.092606865,.067796658,.043383477,.00857294,.007506529,.004534262,.238008884987751,.0910632986328959,.062683300082989,.0153159393197562,.0112739515483057,.00783686891861549,.00621329219441666,.411760945144685,.0578925402024969,.097773672503263,.0563860043202439,.0250305904399118,.00461003025249623,.00572739977637263
930,Experiment II,2,.23390189,.126655317,.056068565,.029012602,.012171525,.007969782,1.47E-017,.403762811,.213110775,.057389297,.014586269,.012458311,.009529506,.003252585,.065526347,.114084011,.151973395,.043119565,.022622327,.014996003,.004744859,.263631587,.125801216,.058694497,.022284416,.010562409,.007657839,1.06E-016,.440190085,.20709745,.096437386,.050995521,.02049878,.013877723,.010551782,.402091043,.116942965,.064547715,.043134674,.008831551,.007521548,.004568628,.0972526451205902,.086124581132733,.0650434559912255,.0155685663949072,.0112384632685133,.00786133681909125,.00630664256691547,.141443226915144,.0814237383928043,.0949525557960529,.0547880851458296,.0245586283862679,.00484763921437032,.00578858119594563
935,Experiment II,2,.268229437,.128824545,.053666042,.028243719,.012100028,.007917501,6.97E-017,.452288809,.240996706,.057691818,.014577807,.012611448,.009842398,.00320944,.053364107,.108333891,.159795876,.044083941,.023026407,.015303817,.00465713,.261257617,.121959169,.048759121,.021953187,.010452381,.007659447,1.06E-016,.456247055,.207656862,.092179434,.049599781,.020981134,.013986443,.010694065,.259393581,.126903457,.061778902,.043026729,.009126218,.007703347,.004588971,.12744128105231,.0822378452163095,.0689479683889175,.0159075425347344,.0111902907853656,.00786132829822022,.00636563538442098,.0994775003226851,.107227650951285,.0922392794175969,.0525610694292822,.0244736332744082,.00500714102191891,.00575415354673902
940,Experiment II,2,.155619118,.13100307,.053279254,.027778046,.012053465,.007925963,8.59E-018,.392293223,.195630893,.05810897,.014746787,.012748495,.009761985,.003293317,.124371867,.104675818,.143588758,.044470958,.023407515,.015575345,.004797633,.226462318,.130563015,.042373664,.021457414,.010275305,.007656866,1.06E-016,.448193551,.183303398,.087109334,.048804452,.021478601,.014074774,.010699518,.165377108,.129858195,.060321889,.042983298,.009438019,.007712516,.004626888,.316171586126905,.0811631601539122,.0729500786000122,.0161904328135696,.0111692194813413,.00789138047896691,.00647682536135772,.310558457202183,.127174748875829,.0907669240617745,.0506207831989021,.024395593419402,.00522235978376989,.00582749075326445
945,Experiment II,2,.19341508,.131858286,.055608967,.027459163,.011973663,.007861325,4.16E-018,.353420591,.141360238,.058577528,.015002742,.012915612,.010100561,.003251304,.19570723,.097428889,.118015268,.043526058,.023635671,.015763578,.004709552,.244724862,.151588787,.038141189,.02091729,.010183003,.007647813,1.41E-016,.384034498,.152384571,.083415629,.048760907,.021949962,.014129901,.010784217,.288708938,.150629103,.059477601,.042774134,.00981337,.007908038,.004647937,.40380293197046,.0855339049450595,.0771895760329064,.0164841356234346,.011130574419297,.0078944440882021,.00653245787166615,.340381241268674,.144328516766563,.0897153873125909,.0488754447179668,.024510098206317,.00535466517753116,.00578827467275069
950,Experiment II,2,.377465311,.132782557,.059597218,.027296493,.011932269,.007882818,2.4E-017,.329127636,.118670767,.058874885,.015297485,.013070631,.010027169,.003338009,.443329848,.086202926,.101053486,.042147892,.023655687,.015875605,.004860206,.317286286,.188501035,.034320568,.020287065,.010017639,.007653488,7.07E-017,.120609086,.134756594,.080396091,.049442434,.022354224,.014132853,.010763567,.401537836,.185004687,.058494237,.042271796,.010189446,.007912873,.00468982,.336387004310151,.0972223098809511,.0824568502288854,.0167111037585697,.0111237032938039,.00793072753779981,.00666391049750465,.340853314491213,.161728574753513,.0876949986994819,.0472582438280878,.0243246406095929,.0055551597827685,.00587508403097701
955,Experiment II,2,.403059261,.133515154,.064386901,.027245503,.011849135,.00780816,4.61E-017,.294145444,.105815149,.059570136,.015613846,.013250946,.010390722,.003297249,.434455223,.105071076,.093847707,.04110528,.0235731,.015957412,.004771717,.041055158,.213175981,.031006702,.019732225,.009946039,.007635049,1.41E-016,.142129301,.13230135,.078579396,.050871974,.022628369,.01406845,.010787855,.412589275,.201377791,.058471396,.04113457,.010566751,.008125089,.004711697,.147693747629165,.119690628137211,.0896785037192583,.0169683779479714,.0110942751965416,.00793744981479996,.00671505683556973,.290496782018708,.172355244298658,.0845936386269086,.0458776666142384,.0242087236149158,.00566718306186394,.00583121373245347
960,Experiment II,2,.356748302,.135166637,.07042085,.027300265,.011808339,.007844487,6.2E-017,.296529511,.089602287,.060612895,.015927272,.013412416,.010329128,.003387109,.434175071,.155413013,.092993842,.040409235,.023453213,.016000349,.004933561,.02468929,.195830471,.027938344,.019214846,.009795512,.007650811,3.53E-017,.375352607,.133342538,.076226344,.052636152,.022730409,.013959774,.010745774,.369295263,.19101145,.059722036,.039954854,.010908951,.008127075,.004758043,.178169778511678,.145058457929094,.0966484510291335,.0171259955471292,.011101750576998,.00798058120647739,.00686928893007972,.280137669660028,.177403065756811,.0818499160792853,.0448496584549284,.0239331313628077,.00585977691159133,.00593307952912172
965,Experiment II,2,.034663868,.147795247,.077237785,.027338638,.011707555,.007762097,2.45E-017,.293843616,.076904439,.061268298,.0162263,.01356595,.010713691,.003347729,.424911911,.190192007,.095608181,.040066172,.023366388,.016041145,.00484459,.443855469,.157630478,.025430795,.018787733,.009746652,.007624414,1.06E-016,.333141126,.134542084,.07229727,.054248692,.022795172,.013808696,.010712044,.326908436,.174295051,.061006603,.038619767,.011253337,.008359112,.004780898,.339689325936551,.184992419417269,.100060470301336,.0173153200404822,.0110816448735389,.00799098250186909,.00691429346506396,.334058078491071,.186878241860867,.0786377545139712,.0446259886414859,.0237757599992155,.00595762057177444,.00588464523325645
970,Experiment II,2,.079823065,.15814145,.082448539,.027217853,.011657769,.007815132,2.35E-017,.194354244,.070548728,.060722546,.016450244,.013669799,.010669672,.003441157,.368150977,.192311084,.1001224,.04009508,.023257422,.016043721,.005018903,.425709908,.121110933,.023136617,.018397113,.009609709,.007652199,0,.290561908,.14057932,.0690341,.055602055,.022812683,.013647657,.010655419,.238599353,.162662385,.062008389,.0375523,.011575017,.008359885,.004832307,.422844032526672,.224446485308615,.10188911887631,.017432366253539,.0111038704453331,.00804097969318805,.00709436634497074,.361876289536033,.199569336173307,.0739084358312477,.0446649085486136,.023545758429663,.00614876198791306,.00600350723301281
975,Experiment II,2,.240950634,.152582307,.085846255,.026994009,.011545165,.007727167,3.75E-018,.103129018,.067840673,.058902557,.016650303,.013750743,.011070632,.00340329,.350616416,.179185249,.10545329,.040471512,.023211338,.016059917,.004929355,.329253775,.081672539,.021094717,.01806937,.009580181,.007619364,7.07E-017,.304401776,.144112654,.067319559,.056781266,.022902595,.013462749,.010570636,.156954736,.151867875,.062569961,.036429057,.011905,.008615167,.004856323,.431096651885845,.228097603851004,.104943957418553,.0176034987502746,.0110933169037656,.00805522518465802,.00713193668475127,.36008568874967,.19948844878575,.0672054021401118,.0454407922869952,.0234237348960456,.00623829222580242,.00595053873349248
980,Experiment II,2,.301978292,.149221029,.088066889,.026760292,.011496473,.00779897,9.02E-018,.093653216,.067071821,.05625267,.016793832,.013816593,.011053366,.003500812,.324451574,.188334804,.107052132,.041178488,.023127162,.016033352,.005117721,.299291931,.040017073,.019254448,.017776243,.009452962,.007661287,7.07E-017,.321675272,.138068373,.066535539,.057877877,.022955971,.013284512,.01050767,.165721855,.144192986,.06328149,.035521823,.012223696,.008616667,.00491353,.363982598115059,.215875800716281,.110485241481572,.0176944453786869,.0111308612377052,.00811283623625777,.00734185129709522,.39046430241629,.183467049280394,.0595938812424026,.0463849448732716,.0232569174641023,.00643482534039577,.00608880946696402
985,Experiment II,2,.357949955,.159316139,.087246775,.026539597,.011378335,.007707397,4.1E-018,.111031,.068080254,.053616764,.016936973,.013886385,.011464588,.003464597,.251849484,.221872493,.102462302,.042104691,.023124108,.016034622,.005027481,.268509737,.030806318,.018085852,.01752178,.009443082,.007623576,7.07E-017,.311657483,.133329953,.066580941,.058822717,.023127738,.013088837,.010382001,.270629238,.140405913,.065091576,.034673005,.012555342,.008898964,.004938929,.325772085201653,.220192445379801,.116298550589664,.0178130464707782,.0111303379243361,.00813158606288368,.00737046494036385,.360715323274383,.16794542077456,.0538390628746599,.0479662934857347,.0230988135961924,.00652275806381203,.00603125630169448
990,Experiment II,2,.341842378,.180145152,.084935229,.026293949,.011335036,.007800362,2.17E-017,.179424263,.071402986,.051504061,.017004866,.013969802,.011486282,.003566884,.232244265,.234156431,.0946849,.042886306,.023063915,.015988375,.005231864,.221710701,.045240477,.017371642,.017307305,.009326515,.007682047,3.53E-017,.334774906,.127143148,.067425375,.059642501,.02327033,.012910059,.010321287,.360409011,.131999376,.068127513,.034199586,.012887427,.008903793,.005002844,.0441677163405519,.225402481479219,.116839293922722,.0178343541719592,.0111841324358421,.0081978482832075,.00761476439327543,.340141646782102,.172896266483643,.0487788471821896,.0491275746058882,.0227639509692205,.00673387564976718,.00619198119124233
995,Experiment II,2,.073224169,.221367335,.081466449,.026050346,.011217368,.007706924,1.52E-017,.222680084,.073465384,.050016511,.017189233,.014058541,.011899016,.003532472,.281700877,.213040434,.087580208,.043084223,.023095656,.015984065,.005140796,.166312175,.06140938,.017214543,.017111611,.009339232,.007641022,0,.362077731,.114566125,.069166653,.060478399,.023592031,.012716968,.010166432,.313855657,.117264133,.071255651,.033884223,.013234047,.009218303,.005029903,.0765680008828924,.209870605271441,.112484567012942,.0179209926273833,.0111945869672187,.00822199934503674,.00763254799418917,.392274903066365,.199667130997693,.0426608419040133,.0497365825487293,.0222703092463052,.00683110801328108,.00612968760576555
1000,Experiment II,2,.026623952,.27699319,.074672462,.025877912,.011185761,.007823983,6.98E-019,.211711012,.07273353,.049321483,.01743378,.014178859,.011975437,.003640387,.334980588,.201393986,.083318983,.043001809,.023052302,.015928618,.005363658,.143086688,.090937015,.017424116,.016965875,.009233969,.007718902,3.53E-017,.327161712,.134123021,.070978857,.060753621,.023921615,.012548412,.010116252,.106132326,.102330271,.07336683,.033771855,.013587806,.009230983,.005101672,.26307043016431,.189675348596511,.108009474073329,.0179428690038228,.011266259350848,.00829820843337624,.00791632727376376,.435451984258221,.220242265699027,.0372430992345756,.050033526473785,.0217356325590302,.00706832697428007,.00631676811225384
1005,Experiment II,2,.018916377,.299521382,.06585066,.025902434,.011073503,.007730186,1.11E-017,.262405501,.074607826,.04857539,.017870709,.014299536,.012377533,.003607936,.061850392,.21960031,.079971231,.043060525,.02312528,.015929042,.0052716,.240981108,.13335501,.018224459,.016821191,.009272484,.007676106,0,.291828259,.179814575,.072026261,.059311741,.024410304,.012367101,.009943918,.068659962,.092599489,.074941639,.03380498,.013926052,.009583546,.005130733,.329778505260727,.184938499655766,.105765753379003,.0179712992367001,.011289606095293,.00832846932326189,.00792078906482004,.426567422523234,.215352970288448,.0362093126120246,.0501953578739377,.0212383256337515,.00717228375900661,.00624944008050498
1010,Experiment II,2,.051324468,.292488083,.054868165,.026037826,.011057916,.007875073,5.55E-018,.349458095,.067773564,.047798413,.018367716,.014470786,.012528737,.003722604,.057463014,.235408805,.075487208,.043363775,.023148229,.015876186,.005516056,.401046468,.187720155,.019602227,.016739918,.009178673,.007776942,0,.331892074,.200741187,.073793491,.056859258,.024759431,.012216535,.009911907,.155276105,.089418639,.076166977,.033966968,.014210956,.009609309,.005211821,.378279669013709,.187123885934153,.104468890338998,.0178576914572537,.011381673314165,.00841562080351631,.00824995735510055,.365072685478983,.193069691205569,.0396599469445833,.0502999371447511,.0208376851405374,.0074197916847268,.00646795164775366
1015,Experiment II,2,.050680997,.333601001,.043299274,.026325724,.010953752,.007782191,3.03E-017,.434586718,.051962569,.047491168,.019110342,.014625761,.012903814,.003692286,.034611322,.225573912,.070946679,.043856587,.023314854,.015892709,.00542282,.454943219,.219075983,.021390476,.0166436,.009247032,.007733876,0,.366480461,.207059845,.077687006,.054549913,.02518773,.012053764,.009732723,.103674316,.091214541,.076297703,.034402955,.014428411,.010006852,.005243314,.343833053020158,.181716732259868,.100692247581581,.0177804021692281,.0114190326420927,.00845274259172546,.00823851549005399,.364447634585016,.169849329450669,.0449315468495464,.0496032009849885,.0204590214346056,.00751229807756726,.00639511175867568
