msec,Exper,µVpostEEMD1Ozsqua,µVpostEEMD2Ozsqua,µVpostEEMD3Ozsqua,µVpostEEMD1combinexpOzSquareMask,µVpostEEMD2combinexpOzSquareMask,µVpostEEMD3combinexpOzSquareMask,µVpostEEMD4combinexpOzSquareMask,µVpostEEMD1combinexpOzSquarePseudo,µVpostEEMD2combinexpOzSquarePseudo,µVpostEEMD3combinexpOzSquarePseudo,µVpostEEMD6combinexpOzSquarePseudo,µVpostEEMD1Ozdiamo,µVpostEEMD2Ozdiamo,µVpostEEMD7Ozdiamo,µVpostEEMD1combinexpOzDiamondMask,µVpostEEMD2combinexpOzDiamondMask,µVpostEEMD3combinexpOzDiamondMask,µVpostEEMD4combinexpOzDiamondMask,µVpostEEMD5combinexpOzDiamondMask,µVpostEEMD1combinexpOzDiamondPseudo,µVpostEEMD2combinexpOzDiamondPseudo,µVpostEEMD3combinexpOzDiamondPseudo,µVpostEEMD1OzMask,µVpostEEMD2OzMask,µVpostEEMD3OzMask,µVpostEEMD6OzMask,µVpostEEMD1OzPseudomask,µVpostEEMD2OzPseudomask,µVpostEEMD3OzPseudomask,µVpostEEMD4OzPseudomask,µVpostEEMD6OzPseudomask,µVpostEEMD7OzPseudomask
320,2,125.3845372,181.950397,171.1679127,464.1975534,117.8488779,151.2437346,108.415506,131.1518914,148.1731983,117.6152137,303.4715527,474.8364982,203.0295027,601.3983857,226.244,35.07802,157.6498,46.90618,72.87943,309.0621,135.4112,165.8145,267.677463622397,247.049889075717,172.440225717906,12.1625070170113,338.976702246815,365.500350229497,109.40701911288,85.7690130884162,37.6725547448968,115.548995914987
325,2,156.5477963,212.1108869,182.0350269,343.8647223,125.7117147,148.6781799,107.5575596,102.7534825,160.1756477,132.1485109,305.0767131,294.8754384,198.37677,600.3107216,332.9532,31.65812,159.4077,49.87236,70.73445,256.6117,144.6775,159.803,152.278080549311,262.175832110628,176.913326024416,16.1465781732039,385.808844302339,388.040678693997,106.966273699973,88.2966180006845,38.4727465683098,114.813324672516
330,2,236.0600934,220.8602791,195.5223212,311.0788577,113.8520214,148.4853064,106.0308926,163.5129024,165.8908075,142.2504739,306.4228693,223.0119427,181.1834353,600.107573,268.7163,61.45537,156.9602,52.62959,68.46552,152.6915,129.9756,152.9233,157.894387333349,273.623949327012,179.588541912054,14.3453712117223,398.213213348379,412.224053547818,101.05936252834,91.5820364870844,39.273200448923,113.56430755407
335,2,293.9946014,211.4563599,211.0843984,301.258445,105.5873822,148.1935207,104.9100365,238.137295,155.5834158,145.8276031,308.0616126,228.2560068,178.8851998,598.9135239,337.4534,114.8603,151.9334,55.05902,66.27079,196.0053,118.8708,143.3254,158.539013894806,285.21371515601,181.156900022914,18.1115947414567,471.292488460047,426.031821576149,93.5129019497874,95.6822389749858,40.1223037829869,112.780492604217
340,2,300.5456796,199.0171068,225.968541,221.3201067,142.3547706,143.2665189,103.467569,335.1227766,146.437564,145.8792965,309.431517,138.1958215,226.0429534,598.7632161,553.2697,156.1305,145.1096,56.97041,64.32122,242.8519,121.4255,130.4579,186.038473803986,295.925516444262,183.471401811841,16.522154991173,470.400842499429,412.374718449111,84.8036720904812,100.31555760372,40.9466096206348,111.474614627726
345,2,327.4609872,181.6653874,234.9591234,244.0837272,186.1634098,133.4693978,102.0284932,505.7296195,151.3659628,145.8009744,311.1091414,161.9122432,283.3912013,597.4897717,500.2562,173.5212,139.8757,58.71773,62.31368,317.7509,130.7693,113.07,144.195720346096,301.137574016469,189.114489975794,20.0778678459524,452.041137361462,392.275743837218,77.3177583090015,105.123466310302,41.843925209517,110.642065793061
350,2,368.6119032,157.9338595,240.0597832,215.403569,208.7278099,124.3649132,100.0872233,512.8850356,156.1413089,142.921892,312.5114504,339.4042648,303.7812158,597.3976428,317.7825,200.3014,137.4381,60.18734,60.87914,308.9051,133.4187,98.9245,150.162487295903,290.779189183076,198.045377790215,18.6809392788482,385.549176674901,368.223499492221,70.1695893242369,109.902262094659,42.6945052719789,109.282612304144
355,2,350.2020398,141.2163623,244.8577155,415.3815729,220.1376447,118.667644,98.18199574,302.1250066,153.9615089,136.426711,314.2364482,324.6696587,298.2653651,596.0691273,232.0602,248.4235,137.524,61.6017,59.26729,559.6801,122.6035,90.44938,200.567076871547,248.684652402165,210.885302756989,22.0383946671922,280.593727750443,324.233864639621,63.6706453805152,114.478825875749,43.639604468061,108.400850224238
360,2,295.6797291,126.1741754,248.0272787,416.1897453,233.356937,115.5268561,97.06537345,532.2573035,156.1807234,127.2248329,315.6827999,281.6978951,252.6670775,596.0329224,213.687,291.2439,136.4291,62.82773,58.50494,386.8608,112.7998,86.15541,251.846304184928,191.574348014893,226.499711278717,20.8186016904105,171.982418296158,273.527453695377,55.9328338979092,118.735799323678,44.5191389820841,106.99095870782
365,2,289.628247,109.0393548,251.3463263,286.4284924,244.8683084,116.077686,96.24326101,746.0113526,153.3632607,114.4468439,317.4671486,372.5716593,192.7178766,594.6631074,241.3697,309.1967,132.9894,64.28367,57.47344,189.9276,112.6874,88.55137,310.162471662341,158.85365370216,244.384651740198,23.9909807318544,275.034332158362,235.689877492329,48.764608673874,122.632678350222,45.5118159067671,106.059609321931
370,2,282.4531261,95.85726958,250.5327509,257.7855141,247.6893558,118.3068337,96.50217632,630.6855464,149.7931324,103.8340893,318.9735775,326.1474145,210.1655393,594.6769869,391.3114,316.2213,129.2424,66.11793,57.46974,370.9209,114.0953,94.331,515.9665152808,146.803741861365,264.372747068082,22.9360580017421,320.54654103474,208.255347005,42.7797755092881,125.946497072472,46.4231725001684,104.602289306207
375,2,175.5948542,84.3050524,243.8874171,250.5059305,244.3789669,117.6413204,96.6311383,413.7059892,165.0030191,94.7636727,320.8350061,195.3957752,286.2320809,593.2791512,391.9012,323.646,124.764,68.56021,57.08898,310.0259,117.6784,102.3812,486.15513667734,134.572901568238,286.294271520985,25.9360474305919,240.840845202377,179.611661806392,39.9741689761078,128.554611301299,47.4634033591566,103.621080872309
380,2,179.712523,76.96329836,236.2783634,358.9916642,235.3460079,115.364676,97.09216361,314.1621578,186.0795068,83.71007622,322.4236311,187.3590276,347.260034,593.3389745,362.3615,332.2652,122.7212,71.8239,57.73082,231.7585,121.4633,108.8139,267.671045788933,112.125104273989,307.989078767861,25.0361032748004,322.975493699579,148.650381936294,39.4408063316517,130.079995141284,48.4095693999208,102.11923291346
385,2,224.4074572,79.58055159,229.7231933,397.3108425,214.0948253,115.0210851,96.93246456,317.8347992,183.7247424,71.08742697,324.3779163,125.2703862,391.6796976,591.9271863,556.878,356.5419,122.8676,75.48511,57.96081,434.8384,121.9686,111.2886,242.227127351131,86.9928932950431,328.233972456243,27.8754329188172,405.487037652362,122.670638681911,38.9429125352335,130.379680826597,49.4974674176611,101.08799552701
390,2,358.0142498,84.3494112,225.6952849,361.6993192,181.9465512,118.3342047,96.27357525,355.6267927,163.094789,57.63670133,326.049091,143.2287537,424.4922636,592.0307847,479.5536,380.4427,124.8744,79.78102,59.16166,329.6007,125.5172,113.4652,228.718083848687,80.527033872432,345.317582630844,27.1223639964151,430.208174814754,97.0121604459668,37.2357749084689,129.157359305313,50.4814730148307,99.5444297453445
395,2,475.4661483,87.80950703,223.9107414,390.8545775,143.033518,127.8465461,94.4089114,481.0250167,152.2796502,48.01240733,328.0767957,276.4642182,442.3469854,590.6203838,265.9784,390.4805,128.2412,84.80555,59.98787,371.0756,129.4154,113.2485,236.716326106692,73.3315930452756,356.405654161384,29.811713836826,367.364723829891,68.980455507434,33.0451080857503,126.792668525638,51.6172244679107,98.4630974350315
400,2,406.5758952,97.15281556,222.5612026,348.7832134,101.6295619,142.2740952,92.34039178,648.4821349,153.5550836,42.15544024,329.8036978,332.5037366,448.9400634,590.7680757,493.0506,398.3908,130.4982,90.71465,61.6103,563.0298,137.8574,113.3642,301.136800288324,66.5478091253565,359.191369036805,29.1987618782744,347.953574815613,52.5759410143123,28.5052082193306,123.338962316578,52.6420382413267,96.8805520965264
405,2,342.9808983,115.9045712,219.8133121,446.5902918,75.93895219,156.7777576,90.54541227,620.9017762,148.3201504,36.83773288,331.8747032,284.9662074,454.4426055,589.3766546,602.5034,406.1602,133.5738,97.2529,62.90902,663.2162,151.5531,115.4394,247.926070440211,73.7559309993156,354.125336048003,31.7478096318824,311.089882842629,53.162974951232,25.0449898373032,119.250231205166,53.8257958991039,95.7491676997123
410,2,288.631682,132.8474948,215.547681,477.2223423,81.14466896,166.2064058,88.91288287,346.126733,132.2189741,32.51453207,333.628575,301.3896241,460.5793953,589.5721956,568.8003,406.4507,135.5223,104.5352,64.73385,576.0837,165.5976,119.6065,255.960873132756,93.4173420568596,343.363036723823,31.269227780197,305.070012720132,59.4610282740983,24.8027954824729,114.596972913504,54.8941609692423,94.1303283890047
415,2,222.3123295,142.0814369,211.7173312,427.7216072,100.0740834,167.6180397,88.01221841,231.4112397,127.2837566,28.57687316,335.7127453,365.1346108,469.9288728,588.216314,462.1586,387.0261,137.3785,112.5852,66.27572,434.8889,183.001,126.3291,293.391679590164,119.397153920484,329.468874128325,33.686744519448,398.15975377231,64.0525320075256,27.3433883584907,109.833495657103,56.1258476914011,92.9490515567464
420,2,204.9543293,149.304394,210.2130568,531.97816,113.141026,165.579328,87.49613301,188.4462643,150.2506643,28.37413846,337.4652881,447.4845333,478.554295,588.4542971,284.3244,352.554,142.3512,121.3859,68.00497,456.3675,191.0579,132.8435,343.054242395849,141.65332318971,315.6059580844,33.3375427692289,243.077619139821,63.6316794687745,31.3245416814008,105.178686136899,57.2399867161486,91.2965715750065
425,2,85.94347351,159.2929817,209.6726261,345.4045518,129.3055235,161.3232267,88.15395814,127.1571154,171.547504,35.15379544,339.5328184,372.0807331,485.9018976,587.1369881,404.8301,319.261,148.878,130.7529,69.43908,472.8386,184.7573,141.4605,467.992664066267,158.74454161571,301.052695689368,35.6314982362505,141.948972367436,70.5799374461204,38.5314661356699,100.957178895203,58.5188946858335,90.0656904386539
430,2,68.67514917,157.1112607,209.1645428,288.0732692,162.958569,155.4870136,89.24752613,332.2875578,184.6678192,45.89560648,341.2560993,426.2647549,488.7723578,587.4050711,358.7599,284.6819,158.7583,140.4165,70.70883,280.7406,194.1177,149.2467,378.433344126363,180.265771624179,288.431142205042,35.4072437489124,108.141124427304,94.8593964459966,48.3881108134461,97.1791458594002,59.6798890512505,88.3822131928529
435,2,98.56217922,127.7862785,207.1410185,447.1567252,203.5252968,151.7071947,91.40224293,364.4267137,217.8239562,57.15989621,343.2770879,299.9646398,488.0177804,586.1277142,213.7495,248.091,169.2603,150.1298,71.80831,325.4049,210.1121,153.7726,263.571916089556,204.190460975925,280.272876160427,37.5849048119509,91.2215405427813,109.79536876433,59.4445019873913,93.4985464139108,61.0037039073666,87.1021604590005
440,2,158.9505763,88.61480573,201.4967688,335.5854525,229.45757,157.965881,93.98877943,470.2653523,262.3489453,69.05132059,344.942849,126.788345,486.2453881,586.4139735,516.7569,207.2138,176.1896,159.1926,72.67348,501.4695,213.0912,157.1909,276.121391164549,226.93689816571,279.071529444838,37.4815579867406,151.428875072836,107.663851907536,72.905742239612,90.4307331968443,62.2096764228125,85.3903448035477
445,2,240.0786965,67.06664778,192.3449476,209.9073929,243.0197763,182.2457188,97.43106112,976.157382,295.3259162,79.66829681,346.8862718,438.1853155,486.8399024,585.1782378,447.3429,173.1837,181.5177,167.5527,73.55114,277.4825,214.07,159.9365,311.483068275849,250.578191755349,283.988873333985,39.5495715957522,210.794632677944,97.8763587579114,86.7179553935992,88.2964344935314,63.5708369007372,84.0617193565382
450,2,241.6673392,62.28886782,180.4344451,212.5226937,241.5391679,218.3504976,101.3054321,1075.704228,341.4732649,89.44752898,348.4644601,427.6778324,497.6361212,585.4714926,545.397,147.5414,186.5633,175.3095,74.1033,262.834,208.8701,162.9197,459.236889460017,275.804569980483,290.418087467593,39.5633410665819,246.635337347495,78.5408775250401,98.7363554298884,86.8561769651292,64.8138887884067,82.3242691275404
455,2,281.3233167,58.73383384,171.664906,195.6860267,213.4501829,268.799299,105.7150091,555.9001071,411.3757804,96.96405795,350.2959378,336.2137244,524.7975939,584.2795806,759.2525,121.1628,192.0667,182.6675,74.7634,456.2923,210.7681,165.485,611.258378455127,295.591266037104,295.366629053431,41.527793396609,316.500627170388,56.4875674895523,110.172639720444,86.0923630340804,66.206342802095,80.9478646446647
460,2,431.1134667,58.09120923,169.6630423,122.5002487,178.1618902,321.6613636,110.3960196,414.6283741,452.3284575,103.9879166,351.7512605,181.6750036,541.2915042,584.5694744,797.0641,108.0648,195.3049,189.5438,75.02559,356.1478,231.1988,169.6031,635.907278203002,304.764296466926,297.272090025412,41.6549907550274,268.441782207457,52.6745036394604,121.762094098113,86.2412147364678,67.4888488802684,79.1875640259486
465,2,534.1128535,74.75265866,171.2434055,98.2536367,189.7534712,363.5089854,114.9448635,369.5476956,435.6643416,111.5578216,353.4303657,279.2276185,523.3708036,583.4242582,677.9069,103.6071,194.8996,196.157,75.45072,361.5606,237.1123,174.7567,643.774410105329,306.225090367429,297.044978981209,43.5214263884677,119.259024880171,73.9491748206558,134.239225676866,87.0140792080934,68.9164435976123,77.7644067025141
470,2,546.6145502,105.6606096,171.3916049,143.967422,231.7481208,390.5466174,118.9332454,141.7789279,406.2716831,119.7300481,354.7272523,459.3644668,483.0631199,583.7013173,512.3492,96.61122,194.5268,202.5197,75.43933,482.3499,237.1161,180.9278,634.176679361463,304.834150267136,295.038088582007,43.7582878677248,173.734352903168,119.133304960492,147.456162778879,88.1644255432757,70.2450875641884,75.9841636329224
475,2,523.650188,140.7353481,167.5147742,231.01026,241.1076042,410.6987111,122.1312419,221.890111,423.8273918,129.8866555,356.2216526,375.3378864,360.5330049,582.606465,309.0571,100.7216,195.5425,208.7613,75.61545,375.6132,245.6882,187.1562,667.300022968467,314.81354716988,289.454136719035,45.5316435205307,153.278318631113,154.479989152949,161.975103749174,89.411792230636,71.7135521544094,74.5155619505058
480,2,513.0382142,195.3917755,164.1467292,369.0190277,197.1677781,428.8938762,125.0956899,195.0753034,482.8530003,140.6830698,357.3357063,399.794332,151.9644101,582.8621864,370.844,118.9413,195.9797,214.7473,75.34853,158.3163,273.7576,188.6506,717.865587446041,335.652625914601,279.675919398041,45.8740284932536,171.346441149903,170.022577870262,177.367533647253,90.5625274245159,73.0959511414265,72.7184626014281
485,2,555.4615541,237.1459441,163.3095599,492.8987067,228.8667908,432.0472476,127.4368484,581.7848035,534.9076189,152.0719861,358.6261186,400.5623112,182.4432351,581.8223235,612.914,138.5728,192.9001,220.5192,75.26888,134.7071,317.9956,185.3902,654.526091975652,342.704433868386,267.136990857837,47.5582829672834,176.45224443513,187.165146058664,192.800780969774,91.5416934832395,74.6119243126615,71.2060732700224
490,2,515.7854294,250.2741889,162.3337088,602.99543,337.8974232,427.1573395,129.6246264,558.5266987,560.238701,160.8340567,359.552082,359.2107844,254.4697671,582.0493334,611.8131,149.3767,187.1495,225.9004,74.76613,127.6478,331.0313,176.9333,488.050449964009,337.793669015511,251.901456528086,48.0005104301537,174.199995830915,221.121748405303,204.027512057638,92.2586839914712,76.0562297986932,69.3954518073357
495,2,318.8467841,281.9468288,163.3597852,669.7636722,345.2346792,426.4342922,131.2072074,631.7695775,545.0015823,168.1798445,360.6377012,271.8615071,161.282252,581.0702964,467.5213,160.0448,183.7126,231.0544,74.43262,213.4496,338.8717,164.5906,400.750880817072,319.245643920437,235.620342364637,49.5955936569988,213.506235993874,253.791739530303,210.599354017563,92.5796814633721,77.6271093004576,67.8413677479642
500,2,261.749122,344.8646207,164.8358813,631.3764648,338.0384757,421.3071099,132.8523452,882.8068302,489.3798234,172.1596828,361.380508,209.2171494,64.7470994,581.2626644,474.5297,170.5115,182.6025,236.4027,73.72266,338.0002,391.4896,154.3267,372.119889733582,271.191449196034,221.435917925753,50.1252492477277,225.895274723327,274.491821063687,210.996899985652,91.7839806436992,79.1419575913399,66.0208973194805
505,2,299.7020929,379.4231002,163.942753,605.6171677,525.8026497,413.0051297,134.4813414,812.3977614,446.5868573,172.4887343,362.2641,172.7210205,96.59389873,580.3520008,569.0675,173.5847,180.059,241.8815,73.17771,352.4473,468.83,148.2832,468.431616027453,228.25135950313,209.930555533205,51.6251513777524,198.832474908829,293.571147851253,208.287517463451,89.5268074256534,80.7759177343014,64.4277660975217
510,2,392.0840501,354.3520293,164.0113576,575.0497073,671.6178443,409.747781,136.3943702,618.8606975,437.7132368,171.1409593,362.8294588,301.5222131,71.4907867,580.506055,524.0615,186.8235,175.9616,247.388,72.37565,442.9302,514.5033,144.4896,402.969440241146,210.915653667407,201.022357287431,52.2284228243173,197.995563538007,305.929005819751,207.271648412493,86.4462150294206,82.3704669011018,62.6015795207381
515,2,469.985945,322.037604,165.2344875,918.6756871,718.775319,410.6745979,138.3010312,645.5604441,436.7172232,168.8332247,363.5128126,499.9316039,54.95468828,579.674347,416.8269,218.5591,169.6262,252.8164,71.75529,334.1946,518.7833,143.1185,303.627680656853,240.718687349233,194.126931825332,53.6298158369709,168.401238648899,309.817738563298,203.28877128906,82.8538085354339,84.0765024071685,60.9727644008433
520,2,611.9194298,305.6589744,166.2574703,989.3509132,735.6554641,410.0289991,140.3914701,814.0409737,433.8214879,166.2110359,363.9039144,651.5435102,105.1788363,579.7883508,338.3322,236.8223,162.0492,258.0531,70.95751,215.5862,491.5946,142.3034,180.749052701221,312.457726835123,187.632082424861,54.2952180317153,169.306354350482,280.296762166677,198.540542070199,79.4231047697285,85.7604508846265,59.1456167623861
525,2,667.3685451,276.9478383,170.6812779,762.3740031,732.405428,403.9143288,142.5365991,740.6890949,417.8548079,162.2587246,364.3844668,506.3564803,166.7808741,579.0430517,259.7257,208.0921,156.5763,262.8521,70.29991,135.2111,446.3657,138.1819,496.127868845552,347.953708810356,181.35027363269,55.5970238858385,161.634281404054,208.489409140788,191.415218551893,76.3706512908906,87.5483449989501,57.4854181492189
530,2,445.9804326,231.0657013,177.7604707,656.6018185,853.7654768,396.6136273,144.8213651,336.3164985,367.8846175,158.1743597,364.5969095,462.6156429,154.7991004,579.1083421,232.6906,172.5174,153.2315,266.8071,69.53398,78.34294,430.2183,132.9785,799.543994940826,347.309840295819,174.245952599718,56.3141257729891,332.725033787373,153.142549277001,178.632968186689,73.3083138159757,89.3317947830101,55.6629090459422
